Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-11-30,Sydney,21.3,29.5,0,7,6.7,15.085286152998401,24,73,62,1013.6,1010.4,25.9,28,No,No
2013-01-01,Sydney,20.2,26.2,0,11,10.9,9,19,70,68,1012,1008.6,23.2,24.1,No,No
2013-01-02,Sydney,20.3,22.9,0,7.4,0.9,17,24,70,61,1013.8,1015.1,21.8,21.1,No,No
2013-01-03,Sydney,18.4,24.8,0,5.6,12.4,7,19,54,54,1018.8,1016.6,21.8,23.5,No,No
2013-01-04,Sydney,18.3,26.6,0,9,13.1,17,26,59,60,1016.7,1014.1,24.4,24.8,No,No
2013-01-05,Sydney,20.9,28.3,0,9.6,12.7,9,17,56,56,1016.1,1014.3,25.2,27.2,No,No
2013-01-06,Sydney,21.6,28,0,11.6,13.1,13,20,65,56,1021,1019.7,25.6,27,No,No
2013-01-07,Sydney,21.4,27.5,0,8,9,9,20,74,65,1022.5,1018.4,23.2,25.9,No,No
2013-01-08,Sydney,20.9,42.3,0,9.8,8.7,4,28,52,14,1005.8,999.1,27.3,39.8,No,No
2013-01-09,Sydney,21.1,25,0,18.4,6.1,24,28,64,44,999.3,1002.1,22.5,21.7,No,No
2013-01-10,Sydney,20.2,25.4,0,8.4,1.4,17,24,63,54,1009.7,1009.6,22.3,24.3,No,No
2013-01-11,Sydney,21.2,29.6,0,6.2,10,4,15,62,59,1010.1,1005.5,25,27.3,No,No
2013-01-12,Sydney,23.5,31.2,0,9.6,1.5,13,26,53,50,1005.8,1006.7,29.4,28.1,No,No
2013-01-13,Sydney,20.7,23.8,0,6.2,0,13,19,71,77,1011.5,1008.5,22.4,22.2,No,Yes
2013-01-14,Sydney,17.1,23.7,8.6,2,9.4,17,28,69,49,1015.2,1017.5,18.8,22.2,Yes,No
2013-01-15,Sydney,16.8,24.9,0.2,9.8,10.8,6,17,62,53,1019.4,1016.7,20.5,23.1,No,No
2013-01-16,Sydney,19.1,27.2,0,6.6,11.4,7,24,64,65,1014.6,1011.8,23.2,24.9,No,No
2013-01-17,Sydney,21.4,29,0,8.2,12.1,2,26,75,67,1012.5,1007.9,24.3,26.5,No,No
2013-01-18,Sydney,21.7,45.8,0,9,8.4,13,15,62,14,1002.9,997.9,28.9,44.7,No,No
2013-01-19,Sydney,21.5,24.8,0,12.6,2.3,19,20,65,59,1013.2,1013.8,22.7,22.4,No,No
2013-01-20,Sydney,20.2,24.3,0.2,5,0,13,15,67,59,1017.3,1016.1,22.3,23.6,No,No
2013-01-21,Sydney,20.7,26.6,0.2,4.2,5.3,2,17,71,52,1015.8,1013.4,24.2,25.5,No,No
2013-01-22,Sydney,20.9,29.6,0,7.4,7.3,17,17,63,63,1010.4,1007.4,26.5,26.5,No,No
2013-01-23,Sydney,20.7,25.7,0,6.2,2.3,20,26,74,61,1015.3,1015.3,21.8,24.4,No,No
2013-01-24,Sydney,20.4,29.8,0,7.2,10.5,20,20,70,52,1017.5,1015.3,22.7,29.3,No,No
2013-01-25,Sydney,21.6,29.2,0,4.6,12.8,11,26,69,64,1012.9,1010.5,25.8,27.6,No,No
2013-01-26,Sydney,23.7,28.2,0,11.4,8.3,17,30,73,70,1012.5,1011.1,26.5,27,No,Yes
2013-01-27,Sydney,20.1,22.7,16.8,8.2,0,6,9,90,90,1009.2,1009,20.5,20.9,Yes,Yes
2013-01-28,Sydney,20.5,23,15.8,2.2,0,7,24,88,92,1009.2,1008.1,22.7,21.6,Yes,Yes
2013-01-29,Sydney,19.3,26.2,95.2,5.122479604529056,4.5,11,24,93,71,1001.7,1004.9,21.5,24,Yes,No
2013-01-30,Sydney,19.8,26,0.8,5.6,8.5,11,20,70,58,1014.7,1014,22.2,24.9,No,No
2013-01-31,Sydney,21,27.8,0,5.6,12.2,19,24,66,64,1013.2,1008.4,25.9,27.2,No,Yes
2013-03-01,Sydney,16.5,20.1,31.8,6.8,0,26,26,86,85,1014.4,1016.2,19.5,18.7,Yes,Yes
2013-03-02,Sydney,17.9,23.1,15.2,6.2,0.1,30,31,73,78,1021,1020.8,19,20.1,Yes,Yes
2013-03-03,Sydney,17.7,25.5,7.4,4.8,6.8,30,30,63,56,1021.6,1020.4,23.1,24.8,Yes,Yes
2013-03-04,Sydney,19.5,26.1,4.4,6.6,9.6,22,22,53,49,1021.9,1020.9,23.7,25.1,Yes,No
2013-03-05,Sydney,20.5,26.8,0.2,6,9.1,20,28,70,48,1021.7,1020,23.1,25.8,No,No
2013-03-06,Sydney,20.2,27.3,0,7.4,7.6,6,24,78,55,1020.9,1018.4,21.6,25.6,No,No
2013-03-07,Sydney,18.6,27.1,0,7.4,11.4,11,24,67,52,1019.9,1017.4,22.8,26.3,No,No
2013-03-08,Sydney,20.3,26.8,0,7.8,6.1,9,20,67,57,1022.1,1020.5,22.4,26.2,No,No
2013-03-09,Sydney,21.2,27.2,0.6,6.8,6.6,13,24,75,53,1021.3,1019,22.5,26,No,No
2013-03-10,Sydney,19.6,28,0,7.4,9.8,7,20,67,49,1020.1,1017.5,22.3,25.5,No,No
2013-03-11,Sydney,20.7,27.4,0,7.8,9.3,9,26,72,64,1020.7,1019.6,23.2,25.4,No,No
2013-03-12,Sydney,20.4,26.4,0,6.4,7.9,13,19,78,58,1021,1018.4,21.9,25.7,No,No
2013-03-13,Sydney,18.3,28.3,0,5.4,11.1,7,26,72,52,1014.5,1010.9,21.5,26.3,No,No
2013-03-14,Sydney,20.8,24.3,0,7.8,1.3,7,11,72,68,1012,1011.2,23.1,24,No,No
2013-03-15,Sydney,19.7,25,1,2.6,2,24,26,78,70,1016.1,1015.7,20.8,22.5,No,No
2013-03-16,Sydney,20.1,28.7,0.2,4.2,10.7,11,20,70,65,1013.6,1008.9,23.3,25.8,No,No
2013-03-17,Sydney,18.7,24,0,6.8,10.8,24,31,48,35,1013,1015,19.2,23.2,No,No
2013-03-18,Sydney,13.9,23.8,0,8.6,10.2,20,24,55,44,1021.1,1020.2,16.8,22.3,No,No
2013-03-19,Sydney,14.3,24.7,0,6.4,10.7,17,19,66,48,1024.2,1022.8,16.3,23,No,No
2013-03-20,Sydney,16.1,24.8,0,5.4,9.9,13,20,71,53,1025.4,1022.3,19.3,24.5,No,No
2013-03-21,Sydney,18.5,26.3,0,6.6,8,7,26,60,50,1019.4,1014.3,21.1,25,No,No
2013-03-22,Sydney,21.1,31.8,0,6.8,4.4,20,20,56,41,1013.5,1011,26.1,31.5,No,No
2013-03-23,Sydney,21.6,27,1,8.4,8.5,4,24,73,73,1016.5,1013.7,24.2,24,No,No
2013-03-24,Sydney,20.6,28.4,0.8,4.8,10.5,9,17,71,65,1015.9,1011.5,22.6,26.4,No,No
2013-03-25,Sydney,17.9,30,0,7,11,19,13,57,49,1018.3,1017.5,21.8,29.5,No,No
2013-03-26,Sydney,20.6,26.9,0,4.4,4.3,9,24,83,73,1019.4,1016.3,21.7,25.5,No,No
2013-03-27,Sydney,20.8,27.7,0,5.4,10.8,0,22,75,64,1019,1015.7,23.4,26.7,No,No
2013-03-28,Sydney,21.5,33.5,0,7,7.3,2,11,71,34,1016.8,1012.1,23.4,30.9,No,Yes
2013-03-29,Sydney,16.7,22.3,3,8,8.3,22,20,48,48,1018.5,1017.7,19.2,20.9,Yes,No
2013-03-30,Sydney,14.8,23.6,0,5.2,10.6,13,24,62,53,1017.6,1012.8,18.7,22.6,No,No
2013-03-31,Sydney,17.9,25.4,0,5,7.3,13,28,78,38,1011.4,1010.8,18.3,24.4,No,Yes
2013-04-01,Sydney,17.4,24.3,2.8,6.6,5.8,13,17,83,56,1017.9,1015.5,18.6,23.5,Yes,No
2013-04-02,Sydney,16.3,26.2,0,3.8,10.9,19,19,67,41,1016,1013.8,19,25.4,No,Yes
2013-04-03,Sydney,17,18.6,27.4,6.6,0,22,20,88,79,1020.9,1021.7,17,18,Yes,Yes
2013-04-04,Sydney,15.7,20.9,61.4,5,0.4,17,9,93,89,1028.2,1027.8,16.6,17.7,Yes,Yes
2013-04-05,Sydney,15.6,23.6,18.4,0.8,4.3,9,7,83,55,1030.4,1028.4,17.5,22.9,Yes,Yes
2013-04-06,Sydney,15.6,20.6,2.4,3.6,1.6,11,6,93,75,1028,1025.2,17,18.8,Yes,Yes
2013-04-07,Sydney,14.2,22.7,3.8,2.4,7,9,15,73,62,1024.5,1021.6,19,22.2,Yes,Yes
2013-04-08,Sydney,14.6,24.2,2,3.4,8.3,15,17,72,61,1025.3,1023.9,18.4,22.5,Yes,Yes
2013-04-09,Sydney,15.6,22,5.2,2.4,3.6,15,6,90,73,1026.7,1024.3,16.7,20.7,Yes,Yes
2013-04-10,Sydney,14.4,24.1,2,2.2,10.4,13,20,72,57,1024.8,1021.3,18.9,23,Yes,No
2013-04-11,Sydney,15.2,25.3,0,4.6,10.8,13,17,71,43,1023.5,1021.6,19,24.7,No,No
2013-04-12,Sydney,15.6,26,0,4.4,10.3,13,19,73,47,1025.9,1022.8,19.7,24.2,No,No
2013-04-13,Sydney,15.7,25.4,0,4.8,10.7,17,22,71,55,1021.5,1016.4,19.6,23.7,No,No
2013-04-14,Sydney,16.1,27.7,0,5.4,10.6,17,13,72,54,1013.9,1010.9,19,25.2,No,No
2013-04-15,Sydney,17.4,27.9,0,5.8,5.7,9,11,75,49,1010.1,1007.4,19,26.2,No,Yes
2013-04-16,Sydney,16.9,22,7,3.2,4.4,17,20,88,69,1015,1013.5,17.2,21.4,Yes,No
2013-04-17,Sydney,14.2,23.6,0,4,7.7,13,17,75,65,1016.7,1014,17.7,21.9,No,No
2013-04-18,Sydney,15.4,24.5,0.2,2.6,9.1,15,26,76,69,1014.7,1012.5,18.5,21.4,No,No
2013-04-19,Sydney,13.3,20.2,0.4,4.6,10.5,20,35,50,39,1014.7,1012.8,15.3,20,No,Yes
2013-04-20,Sydney,12.2,19,33.6,5.133442358927426,1.2,17,30,92,68,1013.7,1014.1,14.6,17.5,Yes,Yes
2013-04-21,Sydney,10.9,22.2,32.8,2.8,9.7,15,15,71,56,1016.1,1012.4,14.4,20,Yes,No
2013-04-22,Sydney,13.9,24.7,0.2,2.6,8.1,13,11,85,39,1011,1006.9,14.6,24.2,No,No
2013-04-23,Sydney,12.7,25.3,0.2,3.6,10.4,15,15,57,43,1012.7,1011.7,16.9,23.4,No,No
2013-04-24,Sydney,12.3,23.8,0,3.6,10.8,20,13,62,27,1018.9,1015.9,15.5,23.4,No,No
2013-04-25,Sydney,12.5,23.2,0,4.8,10.1,20,17,52,45,1021.8,1019.5,15.1,20.3,No,No
2013-04-26,Sydney,14,27.2,0,3.4,10.7,17,13,56,30,1022.6,1019.1,17.3,25.9,No,No
2013-04-27,Sydney,14,26.3,0,4.4,9.5,17,19,65,51,1022,1017.7,17.2,22.6,No,No
2013-04-28,Sydney,14.4,28.7,0,4.6,10.1,7,15,59,29,1019,1016,18.6,28.1,No,No
2013-04-29,Sydney,15.9,26.5,0,6.2,9.3,13,13,59,73,1022.4,1020.9,18.5,22.6,No,No
2013-04-30,Sydney,18.4,22.7,0,2.8,4,15,19,80,71,1025.6,1022.4,19.7,20.5,No,No
2013-05-01,Sydney,16.9,25,0,1.2,7.4,15,17,86,61,1018.7,1014.3,18.1,24.2,No,No
2013-05-02,Sydney,14.4,20.3,0,5.6,7.4,13,20,53,51,1025.3,1025.2,15.1,18.7,No,No
2013-05-03,Sydney,11.1,22.9,0,3,10.2,19,19,72,51,1026.7,1020.5,14,20.9,No,No
2013-05-04,Sydney,14,26.4,0,4.4,6.2,19,37,50,56,1017.9,1018.5,17.4,20.2,No,No
2013-05-05,Sydney,12.7,20.1,0,6.4,9.1,15,7,56,38,1025.1,1022.1,14.5,19.7,No,No
2013-05-06,Sydney,10.8,20.1,0,3.4,8.2,13,17,68,60,1026.6,1024.5,14.3,19.2,No,No
2013-05-07,Sydney,11.7,21.5,0,3,8.8,13,19,76,55,1028.7,1027.1,15.2,19.9,No,No
2013-05-08,Sydney,12.4,21.6,0,3.4,5.3,13,9,80,51,1031.1,1028.1,15.2,21.2,No,No
2013-05-09,Sydney,12.1,23.2,0,1.8,10.2,17,13,79,54,1030.7,1027.4,14.7,22,No,No
2013-05-10,Sydney,12.5,23.5,0,3.6,10,20,13,77,53,1030.8,1028.4,14.3,22.9,No,No
2013-05-11,Sydney,13,22.1,0,2,4.3,22,22,77,69,1030.2,1027.5,15.2,20.8,No,No
2013-05-12,Sydney,14,22.1,0,3.6,7,13,13,93,59,1027.2,1022.7,14.3,21.4,No,No
2013-05-13,Sydney,13.7,22.8,0,2,1.8,9,11,88,53,1018.9,1014.2,14.4,21.9,No,No
2013-05-14,Sydney,14.2,21.3,0,2.4,6.9,20,13,60,31,1013.8,1011.1,14.2,20,No,No
2013-05-15,Sydney,9.2,20.6,0.2,2.8,9.8,15,28,59,34,1013.2,1009.6,13.6,20.1,No,No
2013-05-16,Sydney,13.6,20.6,0,5.4,8.3,22,31,55,36,1010.3,1007.3,16.9,19.4,No,No
2013-05-17,Sydney,12.2,19.6,0,4.6,10.1,24,28,50,33,1011.9,1010.4,14.7,18.6,No,No
2013-05-18,Sydney,11.1,20.6,0,3.8,10.1,17,22,53,31,1014.7,1011.8,13.2,19.1,No,No
2013-05-19,Sydney,9.8,20.2,0,3.6,9.1,20,20,54,30,1016.8,1014.1,12.1,19,No,No
2013-05-20,Sydney,10.1,20.7,0,4,8.5,19,22,61,37,1018.7,1014.7,11.3,19.6,No,No
2013-05-21,Sydney,10.1,22.5,0,4,9.1,22,20,55,32,1015.3,1012.3,15.4,21.8,No,No
2013-05-22,Sydney,9.4,16,0,2.2,1.3,17,20,71,79,1015,1010.1,11.2,14.5,No,Yes
2013-05-23,Sydney,10.6,17.4,27.2,5.2,0.7,11,22,93,71,1013.7,1012.7,13.4,16.4,Yes,Yes
2013-05-24,Sydney,12.7,20.6,30.6,2.4,5.8,28,24,89,47,1019.1,1017.9,13,20.1,Yes,Yes
2013-05-25,Sydney,10.6,21.3,20,3.8,9.4,22,15,83,50,1023.7,1022.1,12.2,20.8,Yes,No
2013-05-26,Sydney,9.5,21.3,0,1.8,10.1,20,4,70,45,1025.7,1023,11.3,20.2,No,Yes
2013-05-27,Sydney,10.6,20.2,3.4,3.2,7.1,22,24,84,58,1029.4,1028.2,11.6,19.4,Yes,Yes
2013-05-28,Sydney,11.6,19.3,28.6,1.2,3.2,11,15,94,75,1032.8,1030.2,12.9,17.8,Yes,No
2013-05-29,Sydney,11.3,21.1,0.2,2,4.9,15,15,94,60,1031.4,1027.8,12.3,20.6,No,No
2013-05-30,Sydney,11.7,21.4,0,2.6,5.7,15,7,90,67,1029.3,1025.9,12.8,20,No,No
2013-05-31,Sydney,11.8,24.9,0,1.6,9.1,9,13,84,40,1028,1023.8,13.9,24.1,No,No
2013-06-01,Sydney,13.9,21.2,0,4,3,11,17,62,61,1019.4,1014.1,18.7,19.9,No,Yes
2013-06-02,Sydney,14.4,15.8,14.8,3,1.8,20,24,92,68,1006.1,1009.8,14.7,14,Yes,Yes
2013-06-03,Sydney,9.9,19.5,34.4,4.6,9.7,24,13,57,44,1020.5,1018.9,11.7,19.1,Yes,No
2013-06-04,Sydney,10.3,21.1,0,3.6,9.3,24,9,66,53,1026.3,1023.8,12.2,20.7,No,No
2013-06-05,Sydney,10.5,19.3,0,3.4,2.3,7,13,87,70,1025.8,1021.6,11.7,18.3,No,No
2013-06-06,Sydney,11.7,20.1,0,1.6,2.3,15,6,61,59,1022.8,1020,14.9,19.2,No,No
2013-06-07,Sydney,14.9,22.2,0,2,1.8,20,15,70,55,1019.8,1018.5,18.5,21.6,No,No
2013-06-08,Sydney,13.5,19.2,0,3,1.5,19,11,73,53,1030.7,1028.6,14.2,17.5,No,No
2013-06-09,Sydney,11,18.9,0,7,6.9,13,15,80,63,1028.6,1024.3,12.6,18.4,No,No
2013-06-10,Sydney,10.5,21.5,0,1.4,3.9,13,17,90,67,1021.6,1018.7,11.1,18.5,No,No
2013-06-11,Sydney,10.5,19.6,0.8,0.2,8.5,17,9,94,54,1021,1017.6,11.3,18.4,No,No
2013-06-12,Sydney,10.4,16,0,2,1,13,19,85,90,1015.1,1009.7,11.6,15.8,No,Yes
2013-06-13,Sydney,10.6,20.9,8.4,0.6,8.6,15,20,89,45,1007,1004.3,13.4,20.1,Yes,No
2013-06-14,Sydney,11.7,20.1,0,3.6,7,17,22,64,46,1005.2,1002.9,14,18.5,No,No
2013-06-15,Sydney,13,17.6,0,4,5,24,11,58,46,1009.9,1009.9,13.8,17.3,No,No
2013-06-16,Sydney,9.7,19.1,0,3.2,9.5,24,15,59,50,1014.4,1011.6,11.8,16.6,No,No
2013-06-17,Sydney,8.5,17.7,0,3.8,3.8,26,17,65,56,1009.5,1008.3,11,15.7,No,No
2013-06-18,Sydney,8,19.2,0,1.6,8,26,17,76,52,1013.5,1012.2,9.6,16.1,No,Yes
2013-06-19,Sydney,8.7,16.1,15.6,3.2,0,24,26,80,65,1021.7,1021.3,10.5,14.3,Yes,Yes
2013-06-20,Sydney,8.7,16.6,1.4,2.8,7.2,26,20,71,57,1024.2,1021,9.9,15.6,Yes,No
2013-06-21,Sydney,8,17.3,0,2,8.1,19,15,79,58,1021.6,1019.1,9.6,16.1,No,Yes
2013-06-22,Sydney,7.7,13.5,1.2,2.4,0,26,17,87,83,1024.9,1024.2,7.9,11.9,Yes,Yes
2013-06-23,Sydney,7.6,13.9,56.2,0.4,0.2,7,19,93,90,1028.5,1026.7,11,11.9,Yes,Yes
2013-06-24,Sydney,9.6,13.8,53.4,0.2,0.1,17,11,91,77,1021.7,1017.9,10.2,13.1,Yes,Yes
2013-06-25,Sydney,10,16.7,5,2.4,0.2,17,9,93,90,1016.3,1014.8,10.6,13.8,Yes,Yes
2013-06-26,Sydney,10.5,19.8,15.6,1.4,4.3,31,20,84,63,1019.8,1020,16.7,19.2,Yes,No
2013-06-27,Sydney,12.8,18.8,0.8,3.4,2.4,15,19,93,64,1022.9,1020.7,13.4,17.6,No,Yes
2013-06-28,Sydney,12.9,16.1,16.8,2.8,0,9,15,93,83,1023.7,1022.5,13.3,16,Yes,Yes
2013-06-29,Sydney,12.7,14.2,41,3.2,0,9,9,90,87,1024.8,1023,13.6,13.2,Yes,Yes
2013-06-30,Sydney,11.3,17.1,51,2,2.2,11,9,94,82,1025.7,1023.5,12.4,16.6,Yes,Yes
2013-07-01,Sydney,8.8,20.1,9.8,0.8,9.8,20,7,89,56,1024.4,1021.9,10.3,18.5,Yes,No
2013-07-02,Sydney,8.8,19.9,0,2.2,9.8,20,4,77,46,1024.9,1021,10.2,18.9,No,No
2013-07-03,Sydney,8.1,19.8,0,2.2,9.5,19,13,82,53,1024.4,1020.8,9.5,19.2,No,No
2013-07-04,Sydney,8.5,23.4,0,2.6,9.8,17,22,57,38,1016.3,1011.5,14.7,22.6,No,No
2013-07-05,Sydney,14.7,19.5,0,4,9.7,20,33,54,30,1010.9,1010.8,16,18.5,No,No
2013-07-06,Sydney,7.8,17.4,0,4.2,9.8,13,19,57,31,1020.1,1018.1,10.2,17.1,No,No
2013-07-07,Sydney,7.4,19.1,0,4,9.5,19,11,62,35,1026.9,1025.6,10,17.7,No,No
2013-07-08,Sydney,7.4,19.2,0,2.2,9.1,19,17,68,36,1031.7,1029.9,9.3,17.7,No,Yes
2013-07-09,Sydney,8.7,13.6,1.6,3,1,19,17,83,84,1035,1033.6,9.3,11.8,Yes,Yes
2013-07-10,Sydney,8.9,15.9,8,1.2,2.7,17,13,84,71,1033.5,1031.6,10.3,14.8,Yes,No
2013-07-11,Sydney,8.2,18.4,0,1.2,8.2,20,9,91,62,1035.3,1032.2,9.1,17,No,No
2013-07-12,Sydney,8.3,20.2,0.2,1.2,8.4,17,6,92,46,1031.1,1027.1,9.6,19.2,No,No
2013-07-13,Sydney,8.3,17.4,0,3,5,15,2,85,61,1029.2,1027.3,10.9,17.3,No,No
2013-07-14,Sydney,8.9,18.4,0,1,8.5,11,15,88,60,1028.4,1025.4,10.7,17.5,No,No
2013-07-15,Sydney,10.7,22,0.2,3.6,1.7,4,13,78,58,1024.6,1021.9,15.4,19.4,No,Yes
2013-07-16,Sydney,14.4,21.6,1.4,0.2,3.4,9,13,88,67,1024.7,1022.1,15.1,19.6,Yes,Yes
2013-07-17,Sydney,13,24.3,4.8,1.8,8.7,9,9,85,48,1023.8,1020.6,14.5,23,Yes,No
2013-07-18,Sydney,13.3,22.6,0,2.4,3.9,7,13,85,72,1022.9,1019.4,15.1,19.4,No,No
2013-07-19,Sydney,15,20.4,0,3.2,1.6,15,17,66,73,1015.7,1011.7,18.1,17.5,No,No
2013-07-20,Sydney,14.5,20.4,0.8,2.4,8.9,17,26,65,38,1009.3,1005.4,16.5,19.8,No,No
2013-07-21,Sydney,8.5,16.3,0.2,6.4,10.1,24,31,49,29,1016,1013.2,11,16,No,No
2013-07-22,Sydney,8.7,17.2,0,3.8,9.9,17,26,54,28,1019.4,1016.3,12.2,16.6,No,No
2013-07-23,Sydney,7.1,17.7,0,3.2,8,17,19,60,42,1019.9,1018.5,11,15.9,No,No
2013-07-24,Sydney,10.1,17,0,4,4.8,17,20,61,46,1026.6,1026.4,12.3,16.6,No,No
2013-07-25,Sydney,7.4,19.6,0,3,8.6,20,9,72,38,1029.8,1026.6,8.8,17.9,No,No
2013-07-26,Sydney,7.9,20.3,0,3.4,9.3,15,7,75,32,1025.9,1023.3,9.2,19.5,No,No
2013-07-27,Sydney,7.4,18.7,0,1.8,9.9,22,15,62,56,1031,1028.2,9.4,17.8,No,No
2013-07-28,Sydney,8.3,18.8,0,3.6,6.8,7,17,84,64,1029.8,1025.8,9.7,18.1,No,No
2013-07-29,Sydney,9.7,24,0,2.6,10.2,22,11,53,35,1025.2,1020.8,17.6,23.3,No,No
2013-07-30,Sydney,11.1,21.5,0,3.4,3.4,13,6,73,49,1019.9,1017.8,12.8,19.7,No,Yes
2013-07-31,Sydney,12.6,18.4,5.6,2.6,8.1,20,22,82,61,1023.9,1022.7,13.9,17,Yes,No
2013-08-01,Sydney,8.1,19.6,0,3.4,10.1,24,15,71,54,1023.3,1020.1,11,17.5,No,No
2013-08-02,Sydney,9.1,20.3,0,2.2,6.8,15,19,83,31,1018,1012.7,10.9,19.7,No,No
2013-08-03,Sydney,10.4,19.6,0,3.6,10,7,4,51,29,1016,1012.1,13.5,19.2,No,No
2013-08-04,Sydney,10.9,19.9,0,4.2,8.5,9,24,54,29,1013.6,1012.2,14,18,No,No
2013-08-05,Sydney,9.5,21,0,3.8,10,11,15,52,34,1017.6,1013.6,13.1,20.4,No,No
2013-08-06,Sydney,11.9,23.9,0,5.6,8.7,20,17,48,30,1011.9,1008,16.4,22.1,No,No
2013-08-07,Sydney,10.8,17.9,0.8,4.8,8.3,17,15,57,49,1013.6,1009.3,13,16,No,Yes
2013-08-08,Sydney,9.3,13.1,9.6,3.8,1.3,24,24,85,74,1008.3,1009.8,9.3,12.6,Yes,Yes
2013-08-09,Sydney,7,17.4,4.2,0.6,6.7,20,9,60,43,1018.9,1014,11.2,17.1,Yes,No
2013-08-10,Sydney,10.5,23.5,0,4,10.6,11,11,46,33,1016,1013.4,13.4,23.5,No,No
2013-08-11,Sydney,9,21.8,0,3.8,10.4,13,11,61,38,1018.2,1013.5,12.7,19.2,No,No
2013-08-12,Sydney,12,24.4,0.2,3.8,5.4,9,48,40,40,1005.8,1004.2,19.6,18.9,No,No
2013-08-13,Sydney,9.6,22.8,0,5.8,10.8,13,9,35,25,1013.7,1012.2,14.5,22.2,No,No
2013-08-14,Sydney,12.5,24.1,0,4.2,10.7,24,17,39,22,1013.6,1007.7,15.9,23.9,No,No
2013-08-15,Sydney,10.5,18.7,0,8,10.7,24,19,42,29,1019,1019.8,12.3,17.7,No,No
2013-08-16,Sydney,7.3,20.6,0,3.6,10.7,17,26,61,36,1023.7,1016.9,10.8,19.1,No,No
2013-08-17,Sydney,10.7,24.4,0,6.2,10.5,20,26,41,34,1010.1,1006.7,17.6,22.6,No,No
2013-08-18,Sydney,11.3,23.3,0,6.6,10.7,15,20,38,28,1016.9,1011.9,16.2,22.8,No,No
2013-08-19,Sydney,13.6,20.9,0,7.8,9.9,7,39,33,25,1009.7,1007,17,19.8,No,No
2013-08-20,Sydney,8.4,16.6,0,6.2,10.8,26,22,43,26,1013.7,1011.9,10.7,15.4,No,No
2013-08-21,Sydney,7.6,18.1,0,3,10.3,20,20,50,30,1016.3,1013.4,11.3,17.5,No,No
2013-08-22,Sydney,7.6,18.1,0,5.6,6.7,19,24,48,32,1013.8,1010.2,12.5,17.7,No,No
2013-08-23,Sydney,11.8,18.6,0,4,2.5,20,28,50,42,1010.2,1008.5,14.8,17.4,No,No
2013-08-24,Sydney,12.2,22.7,0,4,10.8,26,19,52,42,1020.1,1020,15.9,21.8,No,No
2013-08-25,Sydney,9.9,23.6,0,4.2,10.7,17,17,72,53,1024,1020.4,12.7,19.6,No,No
2013-08-26,Sydney,10.3,22,0,3.6,9.6,20,11,54,30,1024.6,1020.4,14.2,21.6,No,No
2013-08-27,Sydney,11.5,21.9,0,2.2,9.4,15.145046146229616,15,58,60,1022,1018.6,15.4,19.9,No,No
2013-08-28,Sydney,11.8,23.3,0,3,10.8,20,24,72,38,1021.5,1020.2,14.9,22.1,No,No
2013-08-29,Sydney,11.4,21.8,0,3.8,6.7,17,17,69,59,1024.4,1019.4,15.3,20,No,No
2013-08-30,Sydney,15.2,24.7,0,5.2,10.2,22,6,46,53,1015.1,1011.4,21.7,23.5,No,No
2013-08-31,Sydney,14.9,24.5,0,5.8,8.2,22,11,60,34,1021.5,1020,15.9,23.6,No,No
2013-09-01,Sydney,11.4,22.2,0,4.8,10.1,17,20,57,62,1028.5,1026.6,15.8,20.6,No,No
2013-09-02,Sydney,12.2,22,0,4,11,19,17,71,41,1031.2,1029.1,15.9,21.4,No,No
2013-09-03,Sydney,12,21.9,0,4.2,10.4,11,20,66,56,1034,1031.3,16.4,21.2,No,No
2013-09-04,Sydney,12.2,21.1,0,3.8,10.1,13,20,75,52,1033.6,1028.7,15.7,20.7,No,No
2013-09-05,Sydney,12.2,28.8,0,5.8,10.1,13,11,62,29,1027.3,1023,17.7,28.5,No,No
2013-09-06,Sydney,16,23.3,0,5,8.5,13,15,74,70,1026.9,1023.1,20.5,21.2,No,No
2013-09-07,Sydney,15.4,31.1,0,3.2,9.1,13,15,74,23,1022.4,1018.1,19.2,29.9,No,No
2013-09-08,Sydney,17,21.2,0,4.6,1.7,13,13,78,73,1026.2,1023,17.5,18.7,No,No
2013-09-09,Sydney,15.3,26.1,0,2.2,5.1,9,11,70,69,1021,1014,21.1,22.5,No,No
2013-09-10,Sydney,20.1,31.6,0,7.4,9.7,33,31,24,14,1005.5,1000.4,25.9,30.6,No,No
2013-09-11,Sydney,14.7,25,0,11.6,6.8,28,15,38,22,1011.7,1008.7,16.9,24.5,No,No
2013-09-12,Sydney,12.1,23.6,0,6.4,10.2,15,6,41,27,1015.2,1010.1,17.5,22.4,No,No
2013-09-13,Sydney,10,18.5,0,5.6,6.1,20,24,67,56,1021.9,1018.1,14.9,16.9,No,Yes
2013-09-14,Sydney,14.1,22.9,2.2,3.4,8.4,17,24,75,59,1011.2,1009.1,17,20.2,Yes,No
2013-09-15,Sydney,12.8,18.8,0,4,6.2,6,17,74,66,1018.4,1016.3,16.4,17.9,No,Yes
2013-09-16,Sydney,14.6,17.7,1.2,2.2,0,6,35,75,91,1016,1010,16.5,16.5,Yes,Yes
2013-09-17,Sydney,15.2,23.9,32.2,4.996386147410501,5.7,22,28,73,42,1000.8,998.3,17.7,23.2,Yes,No
